what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276116787177
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276116787358
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276116788825
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116792259
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116801331
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116802325
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1276116804225
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116804261
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276116808845
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276116809803
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276116813385
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276116821891
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116823732
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116835471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116836960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116877753
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1276116883532
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276116896058
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116897715
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276116922533
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276116934251
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276116934598
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276116935384
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276116937578
