what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226348373
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.opendecl",1277226414808
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226414866
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226414900
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226418773
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226420181
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.opendecl",1277226430749
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226430784
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.opendecl",1277226448881
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226513800
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226522664
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1277226544098
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226544813
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226567472
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226571167
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226630127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226645704
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226728964
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226731713
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226736288
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1277226767017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226767760
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226804346
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226807595
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1277226818435
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1277226820369
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1277226829312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226829940
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226857404
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1277226859176
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226862863
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226873823
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.opendecl",1277226878946
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1277226894141
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1277226894450
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1277226894953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226910838
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226913709
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1277226951890
