what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867490328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867490360
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867490393
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867490589
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867490765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867490940
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867491124
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867491309
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276867491500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276867494156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868006069
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276868021005
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276868045905
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.opendecl",1276868049460
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276868059310
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276868102350
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276868102524
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276868102687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276868102840
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276868102986
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276868103149
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276868103788
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868104931
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868106444
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868107445
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868109476
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868200848
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868203077
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276868215232
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868216053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868335017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868336054
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868351284
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276868351303
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868363605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868369708
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276868371540
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276868377606
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868378492
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868454288
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868456000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868493349
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868494980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868588998
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276868598720
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.opendecl",1276868600438
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868639365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868700600
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.opendecl",1276868719109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868740127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868753196
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868784164
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868807862
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276868807889
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276868837362
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868838059
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276868990614
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276868997601
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276869003703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276869070505
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1276869070603
