what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1278081312636
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1278081312636
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1278081312637
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1278081312643
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1278081312797
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1278081312816
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1278081312816
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1278081312831
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1278081312863
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1278081312894
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1278081312894
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1278081312906
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1278081312910
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1278081312919
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1278081313382
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1278081313382
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1278081313382
os,sysinfo,,,"linux",1278081313386
arch,sysinfo,,,"x86_64",1278081313386
ws,sysinfo,,,"gtk",1278081313386
locale,sysinfo,,,"en_US",1278081313386
processors,sysinfo,,,"4",1278081313386
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1278081313386
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1278081313386
java.specification.name,sysinfo,,,"Java Platform API Specification",1278081313386
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1278081313386
java.specification.version,sysinfo,,,"1.6",1278081313386
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1278081313386
java.version,sysinfo,,,"1.6.0_20",1278081313386
java.vm.info,sysinfo,,,"mixed mode",1278081313386
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1278081313386
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1278081313386
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1278081313386
java.vm.specification.version,sysinfo,,,"1.0",1278081313386
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1278081313386
java.vm.version,sysinfo,,,"16.3-b01",1278081313386
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1278081313487
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1278081313574
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1278081313610
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1278081313663
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1278081313739
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1278081314207
