what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274365875818
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274365880914
opened,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1274365882798
opened,view,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.repositories",1274365882820
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1274365882834
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1274365882836
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1274365882883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1274365882883
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274365882896
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1274365885105
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1274365885109
closed,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1274365885116
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274365889449
opened,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1274365894535
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1274365894546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1274365894546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1274365894546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274365894556
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274365898493
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366007044
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366007375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366008142
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366012292
activated,view,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1274366023868
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1274366023869
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1274366023870
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366023889
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366033845
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366116184
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274366122951
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.aboutAction",1274367789074
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274367789089
