what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1274362396972
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362396975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362397191
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362399166
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362400766
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1274362401795
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1274362401818
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1274362401881
started,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1274362404200
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.aboutAction",1274362456058
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362456069
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362459314
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362466274
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362466997
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362472868
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362473353
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362477255
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362477736
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274362490297
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362500260
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362500730
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274362504846
