what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572753909
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572754590
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1275572755598
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572755617
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572758947
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572772470
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1275572773527
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275572774726
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572775446
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572780329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572780996
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1275572781940
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572781965
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572787429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572862858
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572865163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572873543
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572879130
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572881725
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572882722
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1275572884137
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572884149
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1275572886053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572886066
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572893074
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275572910208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572910839
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572937327
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275572964982
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275572968145
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275573074754
