what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275907723659
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907724264
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907732780
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907734538
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907735167
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1275907736182
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907736200
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907741191
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907753436
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907763334
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907764979
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907785329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907793314
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907804023
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907804042
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907805187
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1275907807810
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907807839
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907879673
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907881868
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907891517
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275907904772
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275907905557
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907906252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907919018
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907919055
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275907936040
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907941672
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907977140
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275907977159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275907987547
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275908002033
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275908002057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275908042343
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275908043175
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275908044279
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1275908047463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275908060784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275908061726
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275908070528
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275908071093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1275908072374
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275908072401
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275908074899
