what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319538674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319548495
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1278319558370
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1278319559052
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1278319595383
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1278319596216
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1278319619852
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1278319621484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1278319621655
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1278319622218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1278319625027
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1278319639178
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1278319640335
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1278319641408
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278319649483
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319649899
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319656631
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319663407
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319816377
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278319816905
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319819285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319833179
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319833840
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1278319835292
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319835320
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278319854045
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319854410
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319858971
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278319861601
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319862075
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319871301
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1278319880580
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1278319883797
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1278319884125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1278319884418
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1278319884694
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1278319885012
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278319887599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319888173
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319896277
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319896849
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1278319899107
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319899146
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1278319901484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278319902204
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319903137
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319923493
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319928245
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319951388
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278319952032
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319952770
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278319990200
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278320006008
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320006703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320048454
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320051992
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320066801
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278320071042
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320071869
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320123714
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320139568
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320141121
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320142173
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320146784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320147910
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320194084
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320195881
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.line",1278320198322
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320198356
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320202201
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320259853
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278320410179
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320411083
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320415708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320416881
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320425647
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1278320434359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320434800
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1278320484713
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1278320486023
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1278320501678
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1278320502791
