what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963393669
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963404037
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.navigate.opentype",1274963409283
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963409301
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963413952
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.edit.addTask",1274963415828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963415846
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963420340
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.properties",1274963426928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963426950
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963446501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1274963497315
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963497333
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963498492
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963617396
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963620356
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1274963648577
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963648595
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274963654987
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963661383
error,log,,,"Error: Resource '/maxie/main.c' does not exist.",1274963661868
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1274963661978
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1274963661978
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963662008
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1274963666141
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1274963666207
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963670239
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963673342
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963682017
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1274963701370
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963701393
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963724027
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1274963740130
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963740147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963749641
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1274963751686
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1274963751686
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963751709
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274963755728
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1274963769008
